"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Hash","Length","Canonical Link Element 1","URL Encoded Address"
"https://theblueprint.training/wp-content/uploads/2022/01/Screen-Shot-2022-01-11-at-3.49.06-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2022/01/Screen-Shot-2022-01-11-at-3.49.06-PM.png"
"https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-03-at-3.38.32-PM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2023/02/Screen-Shot-2023-02-03-at-3.38.32-PM.png"
"https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-23-at-8.37.12 AM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-23-at-8.37.12%E2%80%AFAM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/8uof8jb3-1-1.png","image/png","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2021/01/8uof8jb3-1-1.png"
"https://theblueprint.training/wp-content/uploads/2025/12/IMG_8820-e1765304380909.jpg","image/jpeg","200","OK","Indexable","","","84","","https://theblueprint.training/wp-content/uploads/2025/12/IMG_8820-e1765304380909.jpg"
"https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-20-at-10.16.16-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-20-at-10.16.16-AM.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-03-03-at-17.40.07-e1765304412275.png","image/png","200","OK","Indexable","","","109","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-03-03-at-17.40.07-e1765304412275.png"
"https://theblueprint.training/wp-content/uploads/2021/02/slackimonail-200.png","image/png","200","OK","Indexable","","","77","","https://theblueprint.training/wp-content/uploads/2021/02/slackimonail-200.png"
"https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-09-at-19.16.43.jpg","image/jpeg","200","OK","Indexable","","","94","","https://theblueprint.training/wp-content/uploads/2025/12/Screenshot-2025-12-09-at-19.16.43.jpg"
"https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-11-at-11.53.19-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2021/11/Screen-Shot-2021-11-11-at-11.53.19-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/dms_rev_06.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/dms_rev_06.svg"
"https://theblueprint.training/wp-content/uploads/2021/02/Screen-Shot-2021-02-12-at-8.18.04-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2021/02/Screen-Shot-2021-02-12-at-8.18.04-AM.png"
"https://theblueprint.training/wp-content/uploads/2021/01/3pbh5h5b-2.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2021/01/3pbh5h5b-2.png"
"https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-01-at-10.30.20-AM.png","image/png","200","OK","Indexable","","","98","","https://theblueprint.training/wp-content/uploads/2022/06/Screen-Shot-2022-06-01-at-10.30.20-AM.png"
"https://theblueprint.training/wp-includes/js/comment-reply.min.js?ver=6.9.4","application/javascript","200","OK","Indexable","","","75","","https://theblueprint.training/wp-includes/js/comment-reply.min.js?ver=6.9.4"
"https://theblueprint.training/wp-content/plugins/easy-table-of-contents/assets/css/screen.min.css?ver=2.0.83","text/css","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/plugins/easy-table-of-contents/assets/css/screen.min.css?ver=2.0.83"
"https://theblueprint.training/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1777285862","application/javascript","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/plugins/akismet/_inc/akismet-frontend.js?ver=1777285862"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-12.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-12.png"
"https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-22-at-5.17.25 PM.png","image/png","200","OK","Indexable","","","96","","https://theblueprint.training/wp-content/uploads/2024/01/Screenshot-2024-01-22-at-5.17.25%E2%80%AFPM.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-17.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-17.png"
"https://theblueprint.training/wp-content/uploads/2025/04/done_sops_img.jpg-1-2.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2025/04/done_sops_img.jpg-1-2.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1.png","image/png","200","OK","Indexable","","","80","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-4.png","image/png","200","OK","Indexable","","","107","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-4.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-20.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-20.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-25.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-25.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-16.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-16.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-7.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-7.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-21.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-21.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-29.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-29.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-5.png","image/png","200","OK","Indexable","","","107","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-5.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-1.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-1.png"
"https://theblueprint.training/author/elena/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","cbe92b35726cd5fed0d2551d5fbf8c02","43","","https://theblueprint.training/author/elena/"
"https://theblueprint.training/wp-content/uploads/2024/09/Market-Fir.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/09/Market-Fir.png"
"https://theblueprint.training/wp-content/uploads/2025/04/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-1.png","image/png","200","OK","Indexable","","","107","","https://theblueprint.training/wp-content/uploads/2025/04/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-1.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-22.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-22.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-26.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-26.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-13.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-13.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3547.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3547.svg"
"https://theblueprint.training/wp-content/uploads/2025/04/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1.png","image/png","200","OK","Indexable","","","105","","https://theblueprint.training/wp-content/uploads/2025/04/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-23.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-23.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-1.png","image/png","200","OK","Indexable","","","107","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-1.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-7.png","image/png","200","OK","Indexable","","","107","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-7.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-9.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-9.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-5.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-5.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-27.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-27.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-8.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-8.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-14.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-14.png"
"https://theblueprint.training/wp-content/uploads/2025/04/done_sops_img.jpg-1-1.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2025/04/done_sops_img.jpg-1-1.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-3.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-3.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-28.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-28.png"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-11.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-11.png"
"https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-4.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2024/09/done_sops_img.jpg-1-4.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3494.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3494.svg"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-15.png","image/png","200","OK","Indexable","","","108","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.jpg-1-15.png"
"https://theblueprint.training/wp-content/uploads/2024/08/all_boot_ico.svg","image/svg+xml","200","OK","Indexable","","","73","","https://theblueprint.training/wp-content/uploads/2024/08/all_boot_ico.svg"
"https://theblueprint.training/wp-content/uploads/2024/09/Group-2584.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/09/Group-2584.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3492.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3492.svg"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3503.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3503.svg"
"https://theblueprint.training/wp-content/uploads/2024/09/Group.png","image/png","200","OK","Indexable","","","66","","https://theblueprint.training/wp-content/uploads/2024/09/Group.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3489@3x.svg","image/svg+xml","200","OK","Indexable","","","74","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3489@3x.svg"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3498.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3498.svg"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-2726.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-2726.svg"
"https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.png","image/png","200","OK","Indexable","","","99","","https://theblueprint.training/wp-content/uploads/2024/09/Screenshot-2024-01-31-at-16.06-1.png-2.png"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3495.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3495.svg"
"https://theblueprint.training/bootcamps/generate-leads-meta-ads/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","64","","https://theblueprint.training/bootcamps/generate-leads-meta-ads/"
"https://theblueprint.training/wp-content/uploads/2025/07/Vector-1.png","image/png","200","OK","Indexable","","","69","","https://theblueprint.training/wp-content/uploads/2025/07/Vector-1.png"
"https://theblueprint.training/local-seo-training/","text/html; charset=UTF-8","200","OK","Indexable","","7fb6c7e7c111f7c9a3af2f378455f3f3","49","https://theblueprint.training/local-seo-training/","https://theblueprint.training/local-seo-training/"
"https://theblueprint.training/seo-content-training/","text/html; charset=UTF-8","200","OK","Indexable","","52b686037af5fb19c73780a01ac63622","51","https://theblueprint.training/seo-content-training/","https://theblueprint.training/seo-content-training/"
"https://theblueprint.training/wp-content/uploads/2024/08/Group-3491.svg","image/svg+xml","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2024/08/Group-3491.svg"
"https://theblueprint.training/wp-content/uploads/2024/10/Cover.png","image/png","200","OK","Indexable","","","66","","https://theblueprint.training/wp-content/uploads/2024/10/Cover.png"
"https://theblueprint.training/wp-content/uploads/2024/07/Cover-2.png","image/png","200","OK","Indexable","","","68","","https://theblueprint.training/wp-content/uploads/2024/07/Cover-2.png"
"https://theblueprint.training/build-authority-links-for-clients/","text/html; charset=UTF-8","200","OK","Indexable","","420836d6266bf076ff31a24b55686add","64","https://theblueprint.training/build-authority-links-for-clients/","https://theblueprint.training/build-authority-links-for-clients/"
"https://theblueprint.training/technical-seo-bootcamp/","text/html; charset=UTF-8","200","OK","Indexable","","878968c3b7929286edad162a49837b71","53","https://theblueprint.training/technical-seo-bootcamp/","https://theblueprint.training/technical-seo-bootcamp/"
"https://theblueprint.training/agency-tax-planning/","text/html; charset=UTF-8","200","OK","Indexable","","a1458444399f90c610c1702c7f250e38","50","https://theblueprint.training/agency-tax-planning/","https://theblueprint.training/agency-tax-planning/"
"https://theblueprint.training/wp-content/uploads/2020/04/112-.-Guest-Interview-BPT-6-copy.jpg","image/jpeg","200","OK","Indexable","","","93","","https://theblueprint.training/wp-content/uploads/2020/04/112-.-Guest-Interview-BPT-6-copy.jpg"
"https://theblueprint.training/content-marketing-for-agencies/","text/html; charset=UTF-8","200","OK","Indexable","","b0e719e3e9825b6a7318989c00d0fe7d","61","https://theblueprint.training/content-marketing-for-agencies/","https://theblueprint.training/content-marketing-for-agencies/"
"https://theblueprint.training/get-featured-podcasts/","text/html; charset=UTF-8","200","OK","Indexable","","6a0f20abb0dcd2bb24c9cf1a27adb662","52","https://theblueprint.training/get-featured-podcasts/","https://theblueprint.training/get-featured-podcasts/"
"https://theblueprint.training/agency-positioning/","text/html; charset=UTF-8","200","OK","Indexable","","fd76cea99be0c7ec6ca114e84e60d443","49","https://theblueprint.training/agency-positioning/","https://theblueprint.training/agency-positioning/"
"https://theblueprint.training/seo-templates-every-agency-needs/","text/html; charset=UTF-8","200","OK","Indexable","","4d1bdf6949bea1b5c73213e1a0c2f163","63","https://theblueprint.training/seo-templates-every-agency-needs/","https://theblueprint.training/seo-templates-every-agency-needs/"
"https://theblueprint.training/sell-agency/","text/html; charset=UTF-8","200","OK","Indexable","","16b0d865b170f25bd365ad955bc1398c","42","https://theblueprint.training/sell-agency/","https://theblueprint.training/sell-agency/"
"https://theblueprint.training/seo-process/","text/html; charset=UTF-8","200","OK","Indexable","","5fc4953f7d0cfaa9c382ded84cecfda0","42","https://theblueprint.training/seo-process/","https://theblueprint.training/seo-process/"
"https://theblueprint.training/link-building-for-dentists/","text/html; charset=UTF-8","200","OK","Indexable","","fcbcececa8df7da55f0505bd094df705","57","https://theblueprint.training/link-building-for-dentists/","https://theblueprint.training/link-building-for-dentists/"
"https://theblueprint.training/wp-content/uploads/2025/10/Untitled-design-1.jpg","image/jpeg","200","OK","Indexable","","","78","","https://theblueprint.training/wp-content/uploads/2025/10/Untitled-design-1.jpg"
"https://theblueprint.training/link-building-strategy/","text/html; charset=UTF-8","200","OK","Indexable","","5dffb7e04f4d9a11025ca6563f3a2606","53","https://theblueprint.training/link-building-strategy/","https://theblueprint.training/link-building-strategy/"
"https://theblueprint.training/agency-pricing-models/","text/html; charset=UTF-8","200","OK","Indexable","","13a02345cd81d7a77072e48d51be5a29","52","https://theblueprint.training/agency-pricing-models/","https://theblueprint.training/agency-pricing-models/"
"https://theblueprint.training/wp-content/uploads/2024/08/124.-Expending-rankings-.-copy.jpg","image/jpeg","200","OK","Indexable","","","91","","https://theblueprint.training/wp-content/uploads/2024/08/124.-Expending-rankings-.-copy.jpg"
"https://theblueprint.training/keyword-intent/","text/html; charset=UTF-8","200","OK","Indexable","","521430a43ebd9a373b775b6b259ff9cb","45","https://theblueprint.training/keyword-intent/","https://theblueprint.training/keyword-intent/"
"https://theblueprint.training/wp-content/uploads/2024/08/100-.-Guest-Interview-BPT-3-copy.jpg","image/jpeg","200","OK","Indexable","","","93","","https://theblueprint.training/wp-content/uploads/2024/08/100-.-Guest-Interview-BPT-3-copy.jpg"
"https://theblueprint.training/wp-content/uploads/2022/06/Vector.png","image/png","200","OK","Indexable","","","67","","https://theblueprint.training/wp-content/uploads/2022/06/Vector.png"
"https://theblueprint.training/agency-growth-framework-jason-swenk/","text/html; charset=UTF-8","200","OK","Indexable","","a6e3b2b951ea89b43bbda723debd6b75","66","https://theblueprint.training/agency-growth-framework-jason-swenk/","https://theblueprint.training/agency-growth-framework-jason-swenk/"
"https://theblueprint.training/aleric-heck-youtube/","text/html; charset=UTF-8","200","OK","Indexable","","6ba85af376a9b9e86ed401803b74ddbf","50","https://theblueprint.training/aleric-heck-youtube/","https://theblueprint.training/aleric-heck-youtube/"
"https://theblueprint.training/agency-growth/","text/html; charset=UTF-8","200","OK","Indexable","","e852920418f34ff13e2f753f963ae210","44","https://theblueprint.training/agency-growth/","https://theblueprint.training/agency-growth/"
"https://theblueprint.training/wp-content/uploads/2020/03/Aaron-Gray-Blog-Image.png","image/png","200","OK","Indexable","","","82","","https://theblueprint.training/wp-content/uploads/2020/03/Aaron-Gray-Blog-Image.png"
"https://theblueprint.training/seo-agency-lead-generation/","text/html; charset=UTF-8","200","OK","Indexable","","fcfb7cc604f1814c31b8735f85519b3d","57","https://theblueprint.training/seo-agency-lead-generation/","https://theblueprint.training/seo-agency-lead-generation/"
"https://theblueprint.training/marketing-your-agency-ruan-marinho/","text/html; charset=UTF-8","200","OK","Indexable","","f1fd80efa3314527a447ffdc8132cb5b","65","https://theblueprint.training/marketing-your-agency-ruan-marinho/","https://theblueprint.training/marketing-your-agency-ruan-marinho/"
"https://theblueprint.training/wp-content/uploads/2024/07/104-.-Guest-Interview-BPT-5-copy.jpg","image/jpeg","200","OK","Indexable","","","93","","https://theblueprint.training/wp-content/uploads/2024/07/104-.-Guest-Interview-BPT-5-copy.jpg"
"https://theblueprint.training/how-to-speak-at-an-seo-conference/","text/html; charset=UTF-8","200","OK","Indexable","","9a7b37d4c911d8b28f9f17b05ea36a6a","64","https://theblueprint.training/how-to-speak-at-an-seo-conference/","https://theblueprint.training/how-to-speak-at-an-seo-conference/"
"https://theblueprint.training/michael-king-ipullrank/","text/html; charset=UTF-8","200","OK","Indexable","","68673df95a93c088fbea54aa51215281","53","https://theblueprint.training/michael-king-ipullrank/","https://theblueprint.training/michael-king-ipullrank/"
"https://theblueprint.training/moz-vs-semrush-vs-ahrefs/","text/html; charset=UTF-8","200","OK","Indexable","","d6e95b3a450f0dafb84c6f84f6252e62","55","https://theblueprint.training/moz-vs-semrush-vs-ahrefs/","https://theblueprint.training/moz-vs-semrush-vs-ahrefs/"
"https://theblueprint.training/brian-dean-consulting/","text/html; charset=UTF-8","200","OK","Indexable","","34cbcb8530d68955a96a517454c36691","52","https://theblueprint.training/brian-dean-consulting/","https://theblueprint.training/brian-dean-consulting/"
"https://theblueprint.training/seo-report/","text/html; charset=UTF-8","200","OK","Indexable","","432d818cfbbf578188b520d94b9a5183","41","https://theblueprint.training/seo-report/","https://theblueprint.training/seo-report/"
"https://theblueprint.training/wp-content/uploads/2024/12/125-.-Guest-Interview-BPT-8-copy.jpg","image/jpeg","200","OK","Indexable","","","93","","https://theblueprint.training/wp-content/uploads/2024/12/125-.-Guest-Interview-BPT-8-copy.jpg"
"https://theblueprint.training/webinar-email-sequences/","text/html; charset=UTF-8","200","OK","Indexable","","66d2f458a1aee69bac6556cc28be38ff","54","https://theblueprint.training/webinar-email-sequences/","https://theblueprint.training/webinar-email-sequences/"
"https://theblueprint.training/local-seo/","text/html; charset=UTF-8","200","OK","Indexable","","f62f2081b9392241be9db49307e88086","40","https://theblueprint.training/local-seo/","https://theblueprint.training/local-seo/"
"https://theblueprint.training/seo-roi/","text/html; charset=UTF-8","200","OK","Indexable","","15d1f01cd0786e41a687ca3f76fde567","38","https://theblueprint.training/seo-roi/","https://theblueprint.training/seo-roi/"
"https://theblueprint.training/john-saunders/","text/html; charset=UTF-8","200","OK","Indexable","","aed24fc660838144927d076a5914932b","44","https://theblueprint.training/john-saunders/","https://theblueprint.training/john-saunders/"
"https://theblueprint.training/joel-klettke/","text/html; charset=UTF-8","200","OK","Indexable","","12de10234353eea1217e16e1de2eff83","43","https://theblueprint.training/joel-klettke/","https://theblueprint.training/joel-klettke/"
"https://theblueprint.training/charge-more-services/","text/html; charset=UTF-8","200","OK","Indexable","","577321399c70364896904744512a5839","51","https://theblueprint.training/charge-more-services/","https://theblueprint.training/charge-more-services/"
"https://theblueprint.training/author/dragana/","text/html; charset=UTF-8","200","OK","Non-Indexable","noindex","ebf03b1e2d62d7be21e5020e7b49672f","45","","https://theblueprint.training/author/dragana/"
"https://theblueprint.training/expand-ranking-radius/","text/html; charset=UTF-8","200","OK","Indexable","","2515dc0801b072aa4be63424d2750dc1","52","https://theblueprint.training/expand-ranking-radius/","https://theblueprint.training/expand-ranking-radius/"
"https://theblueprint.training/high-ticket-sales/","text/html; charset=UTF-8","200","OK","Indexable","","9e1d55832544953f19e81a4da71489ec","48","https://theblueprint.training/high-ticket-sales/","https://theblueprint.training/high-ticket-sales/"
"https://theblueprint.training/niches-for-your-agency/","text/html; charset=UTF-8","200","OK","Indexable","","164551a8611a84685a0743a6ab09fedf","53","https://theblueprint.training/niches-for-your-agency/","https://theblueprint.training/niches-for-your-agency/"
"https://theblueprint.training/wp-content/uploads/2019/08/Screen-Shot-2019-08-13-at-8.32.35-AM.png","image/png","200","OK","Indexable","","","97","","https://theblueprint.training/wp-content/uploads/2019/08/Screen-Shot-2019-08-13-at-8.32.35-AM.png"
"https://theblueprint.training/keyword-research/","text/html; charset=UTF-8","200","OK","Indexable","","abe4b7a9d4b748e4212ff179e9dd78e9","47","https://theblueprint.training/keyword-research/","https://theblueprint.training/keyword-research/"
"https://theblueprint.training/john-doherty/","text/html; charset=UTF-8","200","OK","Indexable","","6f6d954f5c184adfc595f1c0e649b106","43","https://theblueprint.training/john-doherty/","https://theblueprint.training/john-doherty/"
"https://theblueprint.training/seo-tinder/","text/html; charset=UTF-8","200","OK","Indexable","","a822700db1fdce6dc7421fb29ab3afde","41","https://theblueprint.training/seo-tinder/","https://theblueprint.training/seo-tinder/"
"https://theblueprint.training/wp-content/uploads/2020/08/32.1.png","image/png","200","OK","Indexable","","","65","","https://theblueprint.training/wp-content/uploads/2020/08/32.1.png"
"https://theblueprint.training/why-is-my-website-losing-organic-traffic/","text/html; charset=UTF-8","200","OK","Indexable","","2d0234686f9205d1b61251fb6db3a516","71","https://theblueprint.training/why-is-my-website-losing-organic-traffic/","https://theblueprint.training/why-is-my-website-losing-organic-traffic/"
"https://theblueprint.training/mark-luckenbaugh/","text/html; charset=UTF-8","200","OK","Indexable","","dc2eab4b543f92149ada32661278745e","47","https://theblueprint.training/mark-luckenbaugh/","https://theblueprint.training/mark-luckenbaugh/"
"https://theblueprint.training/agency-offer-creation/","text/html; charset=UTF-8","200","OK","Indexable","","4c44329b5769b1b437c6f2b731a98190","52","https://theblueprint.training/agency-offer-creation/","https://theblueprint.training/agency-offer-creation/"
"https://theblueprint.training/client-questionnaire-template/","text/html; charset=UTF-8","200","OK","Indexable","","c69e99f54e53f5562c1f31a19111edc4","60","https://theblueprint.training/client-questionnaire-template/","https://theblueprint.training/client-questionnaire-template/"
"https://theblueprint.training/wp-content/uploads/2025/07/Frame-17-1.png","image/png","200","OK","Indexable","","","71","","https://theblueprint.training/wp-content/uploads/2025/07/Frame-17-1.png"
"https://theblueprint.training/seo-deliverables/","text/html; charset=UTF-8","200","OK","Indexable","","92f33b67ae49ea4d58f15a723346f2cf","47","https://theblueprint.training/seo-deliverables/","https://theblueprint.training/seo-deliverables/"
